Product_Supermarket_Identifier,Product_Supermarket_Sales
NCP17_CHUKWUDI046,3694.975911
NCP17_CHUKWUDI049,3842.797874
NCP29_CHUKWUDI018,2623.039103
NCP29_CHUKWUDI027,7996.784379
NCP29_CHUKWUDI035,3872.923718
NCP29_CHUKWUDI046,3229.775217
NCP30_CHUKWUDI017,2390.794526
NCP30_CHUKWUDI027,6781.103019
NCP30_CHUKWUDI035,2592.878961
NCP30_CHUKWUDI045,1975.763978
NCP30_CHUKWUDI049,2207.719125
NCP41_CHUKWUDI019,-1695.615261
NCP50_CHUKWUDI017,2781.057769
NCP50_CHUKWUDI018,1639.87229
NCP50_CHUKWUDI019,-3586.195191
NCP50_CHUKWUDI027,7277.756582
NCP50_CHUKWUDI035,2915.510348
NCP50_CHUKWUDI046,2286.603949
NCP53_CHUKWUDI013,8352.571699
NCP53_CHUKWUDI018,7884.150295
NCP54_CHUKWUDI035,5998.566778
NCP55_CHUKWUDI017,3040.457241
NCP55_CHUKWUDI019,-3247.777834
NCP55_CHUKWUDI035,3122.183829
NCP55_CHUKWUDI045,2543.569888
NCQ02_CHUKWUDI013,7998.708142
NCQ06_CHUKWUDI013,10112.14805
NCQ06_CHUKWUDI018,9327.098181
NCQ06_CHUKWUDI046,10434.6937
NCQ06_CHUKWUDI049,10664.20733
NCQ18_CHUKWUDI017,5275.450664
NCQ18_CHUKWUDI027,9710.169295
NCQ18_CHUKWUDI035,5389.685746
NCQ29_CHUKWUDI046,7187.531411
NCQ30_CHUKWUDI045,4660.12162
NCQ38_CHUKWUDI017,4767.957608
NCQ38_CHUKWUDI019,-1725.797494
NCQ38_CHUKWUDI035,5001.835642
NCQ38_CHUKWUDI045,4374.13138
NCQ41_CHUKWUDI010,3165.83506
NCQ41_CHUKWUDI013,6943.804681
NCQ42_CHUKWUDI027,10860.29159
NCQ43_CHUKWUDI017,4194.878903
NCQ43_CHUKWUDI019,-2162.965388
NCQ43_CHUKWUDI027,8643.399901
NCQ43_CHUKWUDI045,3798.084719
NCQ50_CHUKWUDI013,8263.603527
NCQ50_CHUKWUDI046,8941.802951
NCQ53_CHUKWUDI013,9939.944833
NCQ53_CHUKWUDI018,9571.131186
NCQ53_CHUKWUDI046,10184.34747
NCQ53_CHUKWUDI049,10552.50176
NCR05_CHUKWUDI013,7875.703836
NCR05_CHUKWUDI046,8308.386807
NCR06_CHUKWUDI035,2661.236325
NCR06_CHUKWUDI046,2089.188355
NCR06_CHUKWUDI049,2389.859456
NCR17_CHUKWUDI027,10138.00702
NCR17_CHUKWUDI035,5875.226203
NCR17_CHUKWUDI045,5318.549363
NCR18_CHUKWUDI017,2757.908132
NCR18_CHUKWUDI018,1593.372601
NCR18_CHUKWUDI027,7275.925994
NCR18_CHUKWUDI046,2377.1619
NCR18_CHUKWUDI049,2581.856506
NCR29_CHUKWUDI018,1988.376426
NCR29_CHUKWUDI027,7497.315725
NCR29_CHUKWUDI035,3255.623237
NCR29_CHUKWUDI045,2538.933634
NCR30_CHUKWUDI018,2171.607625
NCR30_CHUKWUDI019,-3096.713129
NCR30_CHUKWUDI045,2917.656016
NCR30_CHUKWUDI049,3163.854499
NCR38_CHUKWUDI046,8756.720937
NCR38_CHUKWUDI049,9010.924619
NCR41_CHUKWUDI017,4275.635237
NCR41_CHUKWUDI018,3221.248161
NCR41_CHUKWUDI027,8690.562374
NCR41_CHUKWUDI045,3903.157148
NCR42_CHUKWUDI017,3467.558418
NCR42_CHUKWUDI045,3024.134956
NCR53_CHUKWUDI010,5689.916289
NCR53_CHUKWUDI013,9433.322803
NCR53_CHUKWUDI018,9274.988635
NCR54_CHUKWUDI013,6816.215859
NCR54_CHUKWUDI046,7223.975885
NCS05_CHUKWUDI027,10283.14307
NCS06_CHUKWUDI013,9568.197796
NCS06_CHUKWUDI018,9106.892481
NCS06_CHUKWUDI035,10402.40551
NCS06_CHUKWUDI045,9795.954447
NCS06_CHUKWUDI046,9943.043069
NCS17_CHUKWUDI017,3545.704029
NCS17_CHUKWUDI018,2463.052809
NCS17_CHUKWUDI027,7983.03213
NCS18_CHUKWUDI045,4479.513362
NCS29_CHUKWUDI013,7589.510281
NCS29_CHUKWUDI027,12345.37506
NCS29_CHUKWUDI035,8491.19222
NCS29_CHUKWUDI049,8134.353792
NCS38_CHUKWUDI027,9879.854175
NCS38_CHUKWUDI045,4794.520525
NCS42_CHUKWUDI017,5266.066072
NCS42_CHUKWUDI035,5468.503439
NCS54_CHUKWUDI013,8567.271381
NCT05_CHUKWUDI013,10049.7402
NCT05_CHUKWUDI018,9293.286095
NCT05_CHUKWUDI046,10308.35357
NCT17_CHUKWUDI013,7680.827818
NCT29_CHUKWUDI027,8926.693323
NCT29_CHUKWUDI045,3982.417574
NCT30_CHUKWUDI017,3681.019179
NCT30_CHUKWUDI018,2573.493733
NCT30_CHUKWUDI019,-2681.395372
NCT30_CHUKWUDI035,3869.347756
NCT30_CHUKWUDI049,3579.992731
NCT54_CHUKWUDI017,3620.613988
NCT54_CHUKWUDI018,2552.278089
NCT54_CHUKWUDI035,3805.767104
NCU05_CHUKWUDI018,3274.753265
NCU05_CHUKWUDI027,8794.412871
NCU05_CHUKWUDI035,4598.882968
NCU05_CHUKWUDI045,3860.858105
NCU05_CHUKWUDI049,4199.434995
NCU06_CHUKWUDI013,8618.495423
NCU06_CHUKWUDI049,9102.912301
NCU17_CHUKWUDI017,5159.394993
NCU17_CHUKWUDI018,4023.475312
NCU17_CHUKWUDI027,9632.471092
NCU17_CHUKWUDI035,5315.864372
NCU17_CHUKWUDI045,4805.131307
NCU41_CHUKWUDI013,8933.098427
NCU54_CHUKWUDI010,5714.661251
NCU54_CHUKWUDI046,9807.118712
NCV06_CHUKWUDI013,7281.772855
NCV06_CHUKWUDI046,7590.070894
NCV18_CHUKWUDI035,4270.469541
NCV18_CHUKWUDI045,3660.196589
NCV29_CHUKWUDI010,2958.983423
NCV29_CHUKWUDI013,6285.552733
NCV30_CHUKWUDI018,2924.954999
NCV30_CHUKWUDI027,8540.661654
NCV30_CHUKWUDI045,3599.918671
NCV30_CHUKWUDI046,3744.583116
NCV41_CHUKWUDI017,4725.700582
NCV41_CHUKWUDI027,8827.607806
NCV41_CHUKWUDI045,4267.935407
NCV42_CHUKWUDI017,4745.874927
NCV53_CHUKWUDI010,8197.133689
NCV53_CHUKWUDI013,11953.04191
NCV53_CHUKWUDI018,11445.64706
NCV53_CHUKWUDI046,12137.03717
NCV54_CHUKWUDI027,9544.190364
NCV54_CHUKWUDI035,5256.468968
NCV54_CHUKWUDI045,4756.614389
NCW05_CHUKWUDI045,5506.501442
NCW06_CHUKWUDI010,2546.483138
NCW17_CHUKWUDI027,11816.12615
NCW18_CHUKWUDI013,6701.414461
NCW18_CHUKWUDI049,7224.977862
NCW29_CHUKWUDI027,9724.422797
NCW42_CHUKWUDI010,4197.579899
NCW42_CHUKWUDI018,7475.633736
NCW53_CHUKWUDI013,6015.772399
NCW54_CHUKWUDI018,2198.142579
NCW54_CHUKWUDI045,2901.636038
NCW54_CHUKWUDI046,2865.179782
NCW54_CHUKWUDI049,3420.648931
NCX05_CHUKWUDI027,9364.559266
NCX05_CHUKWUDI035,5062.134042
NCX05_CHUKWUDI045,4366.609787
NCX17_CHUKWUDI018,5811.622838
NCX18_CHUKWUDI010,3794.526732
NCX18_CHUKWUDI046,7755.562633
NCX30_CHUKWUDI013,7686.13636
NCX30_CHUKWUDI018,7381.221255
NCX30_CHUKWUDI046,8108.197583
NCX41_CHUKWUDI010,3410.647247
NCX41_CHUKWUDI046,7339.561346
NCX54_CHUKWUDI017,4225.433161
NCX54_CHUKWUDI027,8690.627189
NCX54_CHUKWUDI035,4420.558089
NCX54_CHUKWUDI045,3814.047401
NCY05_CHUKWUDI017,1932.98673
NCY05_CHUKWUDI027,6800.138079
NCY05_CHUKWUDI045,1909.266316
NCY05_CHUKWUDI046,1865.564892
NCY05_CHUKWUDI049,2055.957591
NCY06_CHUKWUDI027,10809.58543
NCY17_CHUKWUDI035,3075.28541
NCY17_CHUKWUDI045,2748.258009
NCY17_CHUKWUDI046,2460.548142
NCY17_CHUKWUDI049,2792.799266
NCY18_CHUKWUDI013,7144.698862
NCY29_CHUKWUDI017,2188.521643
NCY29_CHUKWUDI018,1063.221305
NCY29_CHUKWUDI019,-4134.603725
NCY29_CHUKWUDI027,6679.093978
NCY29_CHUKWUDI035,2415.907979
NCY29_CHUKWUDI045,1727.562915
NCY29_CHUKWUDI046,1826.07114
NCY30_CHUKWUDI013,6956.409803
NCY41_CHUKWUDI017,3490.17094
NCY41_CHUKWUDI027,7991.377504
NCY41_CHUKWUDI035,3678.455628
NCY41_CHUKWUDI045,2833.462029
NCY41_CHUKWUDI046,3081.512492
NCY41_CHUKWUDI049,3421.094146
NCY53_CHUKWUDI017,4874.56989
NCY53_CHUKWUDI027,9290.196813
NCZ05_CHUKWUDI019,-2671.510136
NCZ05_CHUKWUDI035,3841.152104
NCZ06_CHUKWUDI013,6333.092958
NCZ06_CHUKWUDI018,6024.078594
NCZ06_CHUKWUDI046,6623.586404
NCZ06_CHUKWUDI049,6877.839667
NCZ17_CHUKWUDI017,3298.090274
NCZ17_CHUKWUDI018,2290.235011
NCZ17_CHUKWUDI027,7987.867776
NCZ17_CHUKWUDI045,2993.671242
NCZ17_CHUKWUDI046,3060.206361
NCZ18_CHUKWUDI018,9767.552088
NCZ18_CHUKWUDI046,10534.68571
NCZ18_CHUKWUDI049,10753.16973
NCZ29_CHUKWUDI045,5464.796987
NCZ30_CHUKWUDI027,8502.213748
NCZ30_CHUKWUDI035,4516.888156
NCZ30_CHUKWUDI045,3924.670904
NCZ41_CHUKWUDI045,4453.873145
NCZ42_CHUKWUDI010,5779.808872
NCZ42_CHUKWUDI013,9371.857323
NCZ42_CHUKWUDI049,9539.966154
NCZ53_CHUKWUDI010,3928.222261
NCZ53_CHUKWUDI013,7537.629709
